region,code,regex
阿富汗-移动-洛加尔(阿富汗电信),93,^0?7529\d{5}$
阿富汗-移动-坎大哈(阿富汗电信),93,^0?753[0-4]\d{5}$
阿富汗-移动-尼姆鲁兹(阿富汗电信),93,^0?7535\d{5}$
阿富汗-移动-加兹尼(阿富汗电信),93,^0?7536\d{5}$
阿富汗-移动-乌鲁兹甘(阿富汗电信),93,^0?7537\d{5}$
阿富汗-移动-扎布尔(阿富汗电信),93,^0?7538\d{5}$
阿富汗-移动-赫尔曼德(阿富汗电信),93,^0?7539\d{5}$
阿富汗-移动-赫拉特(阿富汗电信),93,^0?754[0-4]\d{5}$
阿富汗-移动-法利亚布(阿富汗电信),93,^0?7545\d{5}$
阿富汗-移动-萨尔普勒(阿富汗电信),93,^0?7546\d{5}$
阿富汗-移动-巴德吉斯(阿富汗电信),93,^0?7547\d{5}$
阿富汗-移动-古尔(阿富汗电信),93,^0?7548\d{5}$
阿富汗-移动-法拉(阿富汗电信),93,^0?7549\d{5}$
阿富汗-移动-巴尔赫(阿富汗电信),93,^0?755[0-4]\d{5}$
阿富汗-移动-昆都士(阿富汗电信),93,^0?7555\d{5}$
阿富汗-移动-塔哈尔(阿富汗电信),93,^0?7556\d{5}$
阿富汗-移动-朱兹詹(阿富汗电信),93,^0?7557\d{5}$
阿富汗-移动-萨曼甘(阿富汗电信),93,^0?7558\d{5}$
阿富汗-移动-巴格兰(阿富汗电信),93,^0?7559\d{5}$
阿富汗-移动-楠格哈尔(阿富汗电信),93,^0?756[0-2]\d{5}$
阿富汗-移动-巴达赫尚(阿富汗电信),93,^0?7563\d{5}$
阿富汗-移动-努尔斯坦(阿富汗电信),93,^0?7564\d{5}$
阿富汗-移动-库纳尔(阿富汗电信),93,^0?7565\d{5}$
阿富汗-移动-拉格曼(阿富汗电信),93,^0?7566\d{5}$
阿富汗-移动-帕克蒂亚(阿富汗电信),93,^0?7567\d{5}$
阿富汗-移动-霍斯特(阿富汗电信),93,^0?7568\d{5}$
阿富汗-移动-帕克蒂卡(阿富汗电信),93,^0?7569\d{5}$
阿富汗-移动-喀布尔(MTN),93,^0?772[0-4]\d{5}$
阿富汗-移动-帕尔旺(MTN),93,^0?7725\d{5}$
阿富汗-移动-卡比萨+潘杰希尔(MTN),93,^0?7726\d{5}$
阿富汗-移动-巴米扬+戴孔迪(MTN),93,^0?7727\d{5}$
阿富汗-移动-瓦尔达克(MTN),93,^0?7728\d{5}$
阿富汗-移动-洛加尔(MTN),93,^0?7729\d{5}$
阿富汗-移动-坎大哈(MTN),93,^0?773[0-4]\d{5}$
阿富汗-移动-尼姆鲁兹(MTN),93,^0?7735\d{5}$
阿富汗-移动-加兹尼(MTN),93,^0?7736\d{5}$
阿富汗-移动-乌鲁兹甘(MTN),93,^0?7737\d{5}$
阿富汗-移动-扎布尔(MTN),93,^0?7738\d{5}$
阿富汗-移动-赫尔曼德(MTN),93,^0?7739\d{5}$
阿富汗-移动-赫拉特(MTN),93,^0?774[0-4]\d{5}$
阿富汗-移动-法利亚布(MTN),93,^0?7745\d{5}$
阿富汗-移动-萨尔普勒(MTN),93,^0?7746\d{5}$
阿富汗-移动-巴德吉斯(MTN),93,^0?7747\d{5}$
阿富汗-移动-古尔(MTN),93,^0?7748\d{5}$
阿富汗-移动-法拉(MTN),93,^0?7749\d{5}$
阿富汗-移动-巴尔赫(MTN),93,^0?775[0-4]\d{5}$
阿富汗-移动-昆都士(MTN),93,^0?7755\d{5}$
阿富汗-移动-塔哈尔(MTN),93,^0?7756\d{5}$
阿富汗-移动-朱兹詹(MTN),93,^0?7757\d{5}$
阿富汗-移动-萨曼甘(MTN),93,^0?7758\d{5}$
阿富汗-移动-巴格兰(MTN),93,^0?7759\d{5}$
阿富汗-移动-楠格哈尔(MTN),93,^0?776[0-2]\d{5}$
阿富汗-移动-巴达赫尚(MTN),93,^0?7763\d{5}$
阿富汗-移动-努尔斯坦(MTN),93,^0?7764\d{5}$
阿富汗-移动-库纳尔(MTN),93,^0?7765\d{5}$
阿富汗-移动-拉格曼(MTN),93,^0?7766\d{5}$
阿富汗-移动-帕克蒂亚(MTN),93,^0?7767\d{5}$
阿富汗-移动-霍斯特(MTN),93,^0?7768\d{5}$
阿富汗-移动-帕克蒂卡(MTN),93,^0?7769\d{5}$
阿富汗-移动-喀布尔(Etisalat),93,^0?782[0-4]\d{5}$
阿富汗-移动-帕尔旺(Etisalat),93,^0?7825\d{5}$
阿富汗-移动-卡比萨+潘杰希尔(Etisalat),93,^0?7826\d{5}$
阿富汗-移动-巴米扬+戴孔迪(Etisalat),93,^0?7827\d{5}$
阿富汗-移动-瓦尔达克(Etisalat),93,^0?7828\d{5}$
阿富汗-移动-洛加尔(Etisalat),93,^0?7829\d{5}$
阿富汗-移动-坎大哈(Etisalat),93,^0?783[0-4]\d{5}$
阿富汗-移动-尼姆鲁兹(Etisalat),93,^0?7835\d{5}$
阿富汗-移动-加兹尼(Etisalat),93,^0?7836\d{5}$
阿富汗-移动-乌鲁兹甘(Etisalat),93,^0?7837\d{5}$
阿富汗-移动-扎布尔(Etisalat),93,^0?7838\d{5}$
阿富汗-移动-赫尔曼德(Etisalat),93,^0?7839\d{5}$
阿富汗-移动-赫拉特(Etisalat),93,^0?784[0-4]\d{5}$
阿富汗-移动-法利亚布(Etisalat),93,^0?7845\d{5}$
阿富汗-移动-萨尔普勒(Etisalat),93,^0?7846\d{5}$
阿富汗-移动-巴德吉斯(Etisalat),93,^0?7847\d{5}$
阿富汗-移动-古尔(Etisalat),93,^0?7848\d{5}$
阿富汗-移动-法拉(Etisalat),93,^0?7849\d{5}$
阿富汗-移动-巴尔赫(Etisalat),93,^0?785[0-4]\d{5}$
阿富汗-移动-昆都士(Etisalat),93,^0?7855\d{5}$
阿富汗-移动-塔哈尔(Etisalat),93,^0?7856\d{5}$
阿富汗-移动-朱兹詹(Etisalat),93,^0?7857\d{5}$
阿富汗-移动-萨曼甘(Etisalat),93,^0?7858\d{5}$
阿富汗-移动-巴格兰(Etisalat),93,^0?7859\d{5}$
阿富汗-移动-楠格哈尔(Etisalat),93,^0?786[0-2]\d{5}$
阿富汗-移动-巴达赫尚(Etisalat),93,^0?7863\d{5}$
阿富汗-移动-努尔斯坦(Etisalat),93,^0?7864\d{5}$
阿富汗-移动-库纳尔(Etisalat),93,^0?7865\d{5}$
阿富汗-移动-拉格曼(Etisalat),93,^0?7866\d{5}$
阿富汗-移动-帕克蒂亚(Etisalat),93,^0?7867\d{5}$
阿富汗-移动-霍斯特(Etisalat),93,^0?7868\d{5}$
阿富汗-移动-帕克蒂卡(Etisalat),93,^0?7869\d{5}$
阿富汗-移动-喀布尔(Roshan),93,^0?792[0-4]\d{5}$
阿富汗-移动-帕尔旺(Roshan),93,^0?7925\d{5}$
阿富汗-移动-卡比萨+潘杰希尔(Roshan),93,^0?7926\d{5}$
阿富汗-移动-巴米扬+戴孔迪(Roshan),93,^0?7927\d{5}$
阿富汗-移动-瓦尔达克(Roshan),93,^0?7928\d{5}$
阿富汗-移动-洛加尔(Roshan),93,^0?7929\d{5}$
阿富汗-移动-坎大哈(Roshan),93,^0?793[0-4]\d{5}$
阿富汗-移动-尼姆鲁兹(Roshan),93,^0?7935\d{5}$
阿富汗-移动-加兹尼(Roshan),93,^0?7936\d{5}$
阿富汗-移动-乌鲁兹甘(Roshan),93,^0?7937\d{5}$
阿富汗-移动-扎布尔(Roshan),93,^0?7938\d{5}$
阿富汗-移动-赫尔曼德(Roshan),93,^0?7939\d{5}$
阿富汗-移动-赫拉特(Roshan),93,^0?794[0-4]\d{5}$
阿富汗-移动-法利亚布(Roshan),93,^0?7945\d{5}$
阿富汗-移动-萨尔普勒(Roshan),93,^0?7946\d{5}$
阿富汗-移动-巴德吉斯(Roshan),93,^0?7947\d{5}$
阿富汗-移动-古尔(Roshan),93,^0?7948\d{5}$
阿富汗-移动-法拉(Roshan),93,^0?7949\d{5}$
阿富汗-移动-巴尔赫(Roshan),93,^0?795[0-4]\d{5}$
阿富汗-移动-昆都士(Roshan),93,^0?7955\d{5}$
阿富汗-移动-塔哈尔(Roshan),93,^0?7956\d{5}$
阿富汗-移动-朱兹詹(Roshan),93,^0?7957\d{5}$
阿富汗-移动-萨曼甘(Roshan),93,^0?7958\d{5}$
阿富汗-移动-巴格兰(Roshan),93,^0?7959\d{5}$
阿富汗-移动-楠格哈尔(Roshan),93,^0?796[0-2]\d{5}$
阿富汗-移动-巴达赫尚(Roshan),93,^0?7963\d{5}$
阿富汗-移动-努尔斯坦(Roshan),93,^0?7964\d{5}$
阿富汗-移动-库纳尔(Roshan),93,^0?7965\d{5}$
阿富汗-移动-拉格曼(Roshan),93,^0?7966\d{5}$
阿富汗-移动-帕克蒂亚(Roshan),93,^0?7967\d{5}$
阿富汗-移动-霍斯特(Roshan),93,^0?7968\d{5}$
阿富汗-移动-帕克蒂卡(Roshan),93,^0?7969\d{5}$
瑞典-Alfta-Edsbyn(固定),46,^0?271\d{6}$
瑞典-Alingsås-Vårgårda(固定),46,^0?322\d{6}$
瑞典-Älmhult(固定),46,^0?476\d{6}$
瑞典-Alunda(固定),46,^0?174\d{6}$
瑞典-Älvdalen(固定),46,^0?251\d{6}$
瑞典-Alvesta-Rydaholm(固定),46,^0?472\d{6}$
瑞典-Älvsbyn(固定),46,^0?929\d{6}$
瑞典-阿迈勒(固定),46,^0?532\d{6}$
瑞典-Ånge(固定),46,^0?690\d{6}$
瑞典-Ängelholm-Båstad(固定),46,^0?431\d{6}$
瑞典-Arboga(固定),46,^0?589\d{6}$
瑞典-Åre-Järpen(固定),46,^0?647\d{6}$
瑞典-Årjäng(固定),46,^0?573\d{6}$
瑞典-Arjeplog(固定),46,^0?961\d{6}$
瑞典-Arvidsjaur(固定),46,^0?960\d{6}$
瑞典-Arvika(固定),46,^0?570\d{6}$
瑞典-Åseda-Lenhovda(固定),46,^0?474\d{6}$
瑞典-Åsele(固定),46,^0?941\d{6}$
瑞典-Askersund(固定),46,^0?583\d{6}$
瑞典-Åtvidaberg(固定),46,^0?120\d{6}$
瑞典-Avesta-Krylbo(固定),46,^0?226\d{6}$
瑞典-Backe(固定),46,^0?624\d{6}$
瑞典-Bastuträsk(固定),46,^0?915\d{6}$
瑞典-Bengtsfors(固定),46,^0?531\d{6}$
瑞典-Bergsjö(固定),46,^0?652\d{6}$
瑞典-Björna(固定),46,^0?662\d{6}$
瑞典-Bjurholm(固定),46,^0?932\d{6}$
瑞典-博登(固定),46,^0?921\d{6}$
瑞典-Bollnäs(固定),46,^0?278\d{6}$
瑞典-布罗斯(固定),46,^0?33\d{7}$
瑞典-Borlänge(固定),46,^0?243\d{6}$
瑞典-Bräcke-Gällö(固定),46,^0?693\d{6}$
瑞典-Bredbyn(固定),46,^0?661\d{6}$
瑞典-Burträsk(固定),46,^0?914\d{6}$
瑞典-比斯克(固定),46,^0?912\d{6}$
瑞典-Charlottenberg-Åmotfors(固定),46,^0?571\d{6}$
瑞典-Deje(固定),46,^0?552\d{6}$
瑞典-Delsbo(固定),46,^0?653\d{6}$
瑞典-Dorotea(固定),46,^0?942\d{6}$
瑞典-Ed(固定),46,^0?534\d{6}$
瑞典-Eksjö(固定),46,^0?381\d{6}$
瑞典-Emmaboda(固定),46,^0?471\d{6}$
瑞典-Enköping(固定),46,^0?171\d{6}$
瑞典-埃斯基尔斯蒂纳(固定),46,^0?16\d{7}$
瑞典-Eslöv-Höör(固定),46,^0?413\d{6}$
瑞典-法格斯塔-努尔贝里(固定),46,^0?223\d{6}$
瑞典-法尔肯贝里(固定),46,^0?346\d{6}$
瑞典-Falköping(固定),46,^0?515\d{6}$
瑞典-法伦(固定),46,^0?23\d{7}$
瑞典-Färgelanda(固定),46,^0?528\d{6}$
瑞典-Filipstad(固定),46,^0?590\d{6}$
瑞典-Finspång(固定),46,^0?122\d{6}$
瑞典-Fjugesta-Svartå(固定),46,^0?585\d{6}$
瑞典-Flen-Malmköping(固定),46,^0?157\d{6}$
瑞典-Föllinge(固定),46,^0?645\d{6}$
瑞典-Fredrika(固定),46,^0?943\d{6}$
瑞典-Furudal(固定),46,^0?258\d{6}$
瑞典-Gäddede(固定),46,^0?672\d{6}$
瑞典-Gagnef-Floda(固定),46,^0?241\d{6}$
瑞典-Gällivare(固定),46,^0?970\d{6}$
瑞典-Gamleby(固定),46,^0?493\d{6}$
瑞典-耶夫勒-桑德维肯(固定),46,^0?26\d{7}$
瑞典-Gislaved-Anderstorp(固定),46,^0?371\d{6}$
瑞典-Gnesta(固定),46,^0?158\d{6}$
瑞典-哥德堡(固定),46,^0?31\d{7}$
瑞典-哥得兰(固定),46,^0?498\d{6}$
瑞典-Gränna(固定),46,^0?390\d{6}$
瑞典-Grästorp(固定),46,^0?514\d{6}$
瑞典-Grebbestad(固定),46,^0?525\d{6}$
瑞典-Grums(固定),46,^0?555\d{6}$
瑞典-Gullspång(固定),46,^0?551\d{6}$
瑞典-Hagfors-Munkfors(固定),46,^0?563\d{6}$
瑞典-Hakkas(固定),46,^0?975\d{6}$
瑞典-Hällefors-Grythyttan(固定),46,^0?591\d{6}$
瑞典-Hallen-Oviken(固定),46,^0?643\d{6}$
瑞典-Hallsberg(固定),46,^0?582\d{6}$
瑞典-Hallstahammar-Surahammar(固定),46,^0?220\d{6}$
瑞典-Hallstavik-Rimbo(固定),46,^0?175\d{6}$
瑞典-哈尔姆斯塔德(固定),46,^0?35\d{7}$
瑞典-Hammarstrand(固定),46,^0?696\d{6}$
瑞典-Hammerdal(固定),46,^0?644\d{6}$
瑞典-哈帕兰达(固定),46,^0?922\d{6}$
瑞典-Harads(固定),46,^0?928\d{6}$
瑞典-海讷桑德(固定),46,^0?611\d{6}$
瑞典-Hässleholm(固定),46,^0?451\d{6}$
瑞典-Hede-Funäsdalen(固定),46,^0?684\d{6}$
瑞典-Hedemora-Säter(固定),46,^0?225\d{6}$
瑞典-Hedesunda-Österfärnebo(固定),46,^0?291\d{6}$
瑞典-赫尔辛堡(固定),46,^0?42\d{7}$
瑞典-Herrljunga(固定),46,^0?513\d{6}$
瑞典-Hindås(固定),46,^0?301\d{6}$
瑞典-Hjo(固定),46,^0?503\d{6}$
瑞典-Hofors-Storvik(固定),46,^0?290\d{6}$
瑞典-赫比(固定),46,^0?415\d{6}$
瑞典-Hoting(固定),46,^0?671\d{6}$
瑞典-Hudiksvall(固定),46,^0?650\d{6}$
瑞典-Hultsfred-Virserum(固定),46,^0?495\d{6}$
瑞典-胡苏姆(固定),46,^0?663\d{6}$
瑞典-Hyltebruk-Torup(固定),46,^0?345\d{6}$
瑞典-Idre-Särna(固定),46,^0?253\d{6}$
瑞典-约克莫克(固定),46,^0?971\d{6}$
瑞典-延雪平(固定),46,^0?36\d{7}$
瑞典-Jörn(固定),46,^0?916\d{6}$
瑞典-Junsele(固定),46,^0?621\d{6}$
瑞典-卡利克斯(固定),46,^0?923\d{6}$
瑞典-卡尔马(固定),46,^0?480\d{6}$
瑞典-Karlholmsbruk-Skärplinge(固定),46,^0?294\d{6}$
瑞典-Karlsborg(固定),46,^0?505\d{6}$
瑞典-Karlshamn-Olofström(固定),46,^0?454\d{6}$
瑞典-Karlskoga-Degerfors(固定),46,^0?586\d{6}$
瑞典-卡尔斯克鲁纳(固定),46,^0?455\d{6}$
瑞典-卡尔斯塔德(固定),46,^0?54\d{7}$
瑞典-Katrineholm(固定),46,^0?150\d{6}$
瑞典-Kil(固定),46,^0?554\d{6}$
瑞典-Kinna(固定),46,^0?320\d{6}$
瑞典-基律纳(固定),46,^0?980\d{6}$
瑞典-基沙(固定),46,^0?494\d{6}$
瑞典-岩柏仕德(固定),46,^0?435\d{6}$
瑞典-Köping(固定),46,^0?221\d{6}$
瑞典-Kopparberg(固定),46,^0?580\d{6}$
瑞典-Korpilombolo(固定),46,^0?977\d{6}$
瑞典-克拉姆福什(固定),46,^0?612\d{6}$
瑞典-克里斯蒂安斯塔德(固定),46,^0?44\d{7}$
瑞典-Kristinehamn(固定),46,^0?550\d{6}$
瑞典-Krokom(固定),46,^0?640\d{6}$
瑞典-Kungälv(固定),46,^0?303\d{6}$
瑞典-Kungsbacka(固定),46,^0?300\d{6}$
瑞典-Kungsör(固定),46,^0?227\d{6}$
瑞典-Laholm(固定),46,^0?430\d{6}$
瑞典-Lakaträsk(固定),46,^0?925\d{6}$
瑞典-Landskrona-Svalöv(固定),46,^0?418\d{6}$
瑞典-拉赫斯河(固定),46,^0?584\d{6}$
瑞典-Leksand-Insjön(固定),46,^0?247\d{6}$
瑞典-Lerum(固定),46,^0?302\d{6}$
瑞典-Lessebo(固定),46,^0?478\d{6}$
瑞典-利登(固定),46,^0?692\d{6}$
瑞典-林雪平(固定),46,^0?510\d{6}$
瑞典-Lindesberg(固定),46,^0?581\d{6}$
瑞典-林雪(固定),46,^0?13\d{7}$
瑞典-Lit(固定),46,^0?642\d{6}$
瑞典-永比(固定),46,^0?372\d{6}$
瑞典-Ljusdal(固定),46,^0?651\d{6}$
瑞典-Los(固定),46,^0?657\d{6}$
瑞典-Lövånger(固定),46,^0?913\d{6}$
瑞典-卢德维卡(固定),46,^0?240\d{6}$
瑞典-吕勒奥(固定),46,^0?920\d{6}$
瑞典-隆德(固定),46,^0?46\d{7}$
瑞典-Lycksele(固定),46,^0?950\d{6}$
瑞典-Lysekil(固定),46,^0?523\d{6}$
瑞典-马拉(固定),46,^0?953\d{6}$
瑞典-马尔默(固定),46,^0?40\d{7}$
瑞典-Malung(固定),46,^0?280\d{6}$
瑞典-Mariannelund(固定),46,^0?496\d{6}$
瑞典-Mariefred(固定),46,^0?159\d{6}$
瑞典-Mariestad(固定),46,^0?501\d{6}$
瑞典-Markaryd-Strömsnäsbruk(固定),46,^0?433\d{6}$
瑞典-Mellerud(固定),46,^0?530\d{6}$
瑞典-Mjölby-Skänninge-Boxholm(固定),46,^0?142\d{6}$
瑞典-Molkom(固定),46,^0?553\d{6}$
瑞典-Mönsterås(固定),46,^0?499\d{6}$
瑞典-Mora-Orsa(固定),46,^0?250\d{6}$
瑞典-穆塔拉(固定),46,^0?141\d{6}$
瑞典-Mullsjö(固定),46,^0?392\d{6}$
瑞典-Munkedal(固定),46,^0?524\d{6}$
瑞典-Näsåker(固定),46,^0?622\d{6}$
瑞典-Nässjö(固定),46,^0?380\d{6}$
瑞典-娜拉(固定),46,^0?587\d{6}$
瑞典-Nordmaling(固定),46,^0?930\d{6}$
瑞典-北雪平(固定),46,^0?11\d{7}$
瑞典-诺尔泰利耶(固定),46,^0?176\d{6}$
瑞典-Norsjö(固定),46,^0?918\d{6}$
瑞典-Nybro(固定),46,^0?481\d{6}$
瑞典-尼雪平(固定),46,^0?155\d{6}$
瑞典-Ockelbo-Hamrånge(固定),46,^0?297\d{6}$
瑞典-Ödeshög(固定),46,^0?144\d{6}$
瑞典-厄兰岛(固定),46,^0?485\d{6}$
瑞典-Örbyhus-Dannemora(固定),46,^0?295\d{6}$
瑞典-厄勒布鲁(固定),46,^0?19\d{7}$
瑞典-Öregrund-Östhammar(固定),46,^0?173\d{6}$
瑞典-Örnsköldsvik(固定),46,^0?660\d{6}$
瑞典-Orust-Tjörn(固定),46,^0?304\d{6}$
瑞典-Osby(固定),46,^0?479\d{6}$
瑞典-Oskarshamn-Högsby(固定),46,^0?491\d{6}$
瑞典-厄斯特松德(固定),46,^0?63\d{7}$
瑞典-Överkalix(固定),46,^0?926\d{6}$
瑞典-Övertorneå(固定),46,^0?927\d{6}$
瑞典-Pajala(固定),46,^0?978\d{6}$
瑞典-皮特欧(固定),46,^0?911\d{6}$
瑞典-Porjus(固定),46,^0?973\d{6}$
瑞典-Ramsele(固定),46,^0?623\d{6}$
瑞典-Råneå(固定),46,^0?924\d{6}$
瑞典-拉坦(固定),46,^0?682\d{6}$
瑞典-Rättvik(固定),46,^0?248\d{6}$
瑞典-Robertsfors(固定),46,^0?934\d{6}$
瑞典-龙内比(固定),46,^0?457\d{6}$
瑞典-吕德(固定),46,^0?459\d{6}$
瑞典-Säffle(固定),46,^0?533\d{6}$
瑞典-Sala-Heby(固定),46,^0?224\d{6}$
瑞典-Sävsjö(固定),46,^0?382\d{6}$
瑞典-Simrishamn(固定),46,^0?414\d{6}$
瑞典-Sjöbo(固定),46,^0?416\d{6}$
瑞典-Skara-Götene(固定),46,^0?511\d{6}$
瑞典-Skellefteå(固定),46,^0?910\d{6}$
瑞典-Skinnskatteberg(固定),46,^0?222\d{6}$
瑞典-舍夫德(固定),46,^0?500\d{6}$
瑞典-Söderhamn(固定),46,^0?270\d{6}$
瑞典-南雪平(固定),46,^0?121\d{6}$
瑞典-Sollefteå(固定),46,^0?620\d{6}$
瑞典-Sölvesborg-Bromölla(固定),46,^0?456\d{6}$
瑞典-Sorsele(固定),46,^0?952\d{6}$
瑞典-斯德哥尔摩(固定),46,^0?8\d{8}$
瑞典-Storuman(固定),46,^0?951\d{6}$
瑞典-斯特兰奈斯(固定),46,^0?152\d{6}$
瑞典-斯特伦斯塔德(固定),46,^0?526\d{6}$
瑞典-Strömsund(固定),46,^0?670\d{6}$
瑞典-Stugun(固定),46,^0?695\d{6}$
瑞典-松兹瓦尔(固定),46,^0?60\d{7}$
瑞典-Sunne(固定),46,^0?565\d{6}$
瑞典-Svärdsjö-Enviken(固定),46,^0?246\d{6}$
瑞典-Sveg(固定),46,^0?680\d{6}$
瑞典-Svenljunga-Tranemo(固定),46,^0?325\d{6}$
瑞典-Svenstavik(固定),46,^0?687\d{6}$
瑞典-Sysslebäck(固定),46,^0?564\d{6}$
瑞典-Tärnaby(固定),46,^0?954\d{6}$
瑞典-Tärnsjö-Östervåla(固定),46,^0?292\d{6}$
瑞典-Tibro(固定),46,^0?504\d{6}$
瑞典-Tidaholm(固定),46,^0?502\d{6}$
瑞典-Tierp-Söderfors(固定),46,^0?293\d{6}$
瑞典-Tingsryd(固定),46,^0?477\d{6}$
瑞典-Tomelilla(固定),46,^0?417\d{6}$
瑞典-Töreboda-Hova(固定),46,^0?506\d{6}$
瑞典-Torpshammar(固定),46,^0?691\d{6}$
瑞典-图绍斯(固定),46,^0?486\d{6}$
瑞典-Torsby(固定),46,^0?560\d{6}$
瑞典-Tranås(固定),46,^0?140\d{6}$
瑞典-特雷勒堡(固定),46,^0?410\d{6}$
瑞典-Trollhättan(固定),46,^0?520\d{6}$
瑞典-Trosa-Vagnhärad(固定),46,^0?156\d{6}$
瑞典-乌德瓦拉(固定),46,^0?522\d{6}$
瑞典-Ullånger(固定),46,^0?613\d{6}$
瑞典-Ulricehamn(固定),46,^0?321\d{6}$
瑞典-于默奥(固定),46,^0?90\d{7}$
瑞典-乌普萨拉(固定),46,^0?18\d{7}$
瑞典-Vadstena(固定),46,^0?143\d{6}$
瑞典-Vaggeryd(固定),46,^0?393\d{6}$
瑞典-Valdemarsvik(固定),46,^0?123\d{6}$
瑞典-Vänersborg(固定),46,^0?521\d{6}$
瑞典-Vännäs(固定),46,^0?935\d{6}$
瑞典-Vansbro(固定),46,^0?281\d{6}$
瑞典-Vara-Nossebro(固定),46,^0?512\d{6}$
瑞典-瓦尔贝里(固定),46,^0?340\d{6}$
瑞典-韦纳穆(固定),46,^0?370\d{6}$
瑞典-韦斯特罗斯(固定),46,^0?21\d{7}$
瑞典-韦斯特维克(固定),46,^0?490\d{6}$
瑞典-韦克舍(固定),46,^0?470\d{6}$
瑞典-Vetlanda(固定),46,^0?383\d{6}$
瑞典-Vikbolandet(固定),46,^0?125\d{6}$
瑞典-Vilhelmina(固定),46,^0?940\d{6}$
瑞典-维默比(固定),46,^0?492\d{6}$
瑞典-Vindeln(固定),46,^0?933\d{6}$
瑞典-温奥克(固定),46,^0?151\d{6}$
瑞典-Vittangi(固定),46,^0?981\d{6}$
瑞典-Vuollerim(固定),46,^0?976\d{6}$
瑞典-于斯塔德(固定),46,^0?411\d{6}$
瑞典-移动-GSMMobile,46,^0?7[03]\d{7}$
瑞典-移动-寻呼机,46,^0?74[06]\d{6}$
瑞典-移动-模拟移动NMT,46,^0?10\d{7}$
日本-札幌(固定),81,^0?11\d{7}$
日本-千岁/夕张/栗山町(固定),81,^0?123\d{6}$
日本-芦别(固定),81,^0?124\d{6}$
日本-多岐川(固定),81,^0?125\d{6}$
日本-岩见泽(固定),81,^0?126\d{6}$
日本-岩见泽(固定),81,^0?1267\d{5}$
日本-石狩/当别町(固定),81,^0?133\d{6}$
日本-小樽(固定),81,^0?134\d{6}$
日本-余市町/岩内町(固定),81,^0?135\d{6}$
日本-俱知安町(固定),81,^0?136\d{6}$
日本-八云町/今金町(固定),81,^0?137\d{6}$
日本-鹿部町(固定),81,^0?1372\d{5}$
日本-森町(固定),81,^0?1374\d{5}$
日本-八云町(固定),81,^0?1377\d{5}$
日本-函馆县(固定),81,^0?138\d{6}$
日本-松前町(固定),81,^0?139\d{6}$
日本-木古内町(固定),81,^0?1392\d{5}$
日本-奥尻町(固定),81,^0?1397\d{5}$
日本-熊石町(固定),81,^0?1398\d{5}$
日本-伊达(固定),81,^0?142\d{6}$
日本-室兰(固定),81,^0?143\d{6}$
日本-苫小牧(固定),81,^0?144\d{6}$
日本-早来町(固定),81,^0?145\d{6}$
日本-纹别富川(固定),81,^0?1456\d{5}$
日本-纹别富川(固定),81,^0?1457\d{5}$
日本-浦河町/静内町(固定),81,^0?146\d{6}$
日本-襟裳町(固定),81,^0?1466\d{5}$
日本-弟子屈町/十胜池田(固定),81,^0?15\d{7}$
日本-网走/斜里/美幌町(固定),81,^0?152\d{6}$
日本-厚岸町/根室/中标津町(固定),81,^0?153\d{6}$
日本-钏路(固定),81,^0?154\d{6}$
日本-白糠町(固定),81,^0?1547\d{5}$
日本-带广市(固定),81,^0?155\d{6}$
日本-广尾(固定),81,^0?1558\d{5}$
日本-本别町/十胜清水(固定),81,^0?156\d{6}$
日本-上士幌町(固定),81,^0?1564\d{5}$
日本-北见(固定),81,^0?157\d{6}$
日本-纹别/远轻町/兴部町(固定),81,^0?158\d{6}$
日本-中湧别(固定),81,^0?1586\d{5}$
日本-中湧别(固定),81,^0?1587\d{5}$
日本-稚内(固定),81,^0?162\d{6}$
日本-北见枝幸/利尻礼文(固定),81,^0?163\d{6}$
日本-天盐町(固定),81,^0?1632\d{5}$
日本-滨顿别町(固定),81,^0?1634\d{5}$
日本-滨顿别町(固定),81,^0?1635\d{5}$
日本-留萌/石狩深川/羽幌町(固定),81,^0?164\d{6}$
日本-焼尻(固定),81,^0?1648\d{5}$
日本-士别(固定),81,^0?165\d{6}$
日本-名寄(固定),81,^0?1654\d{5}$
日本-名寄(固定),81,^0?1655\d{5}$
日本-美深町(固定),81,^0?1656\d{5}$
日本-上川町(固定),81,^0?1658\d{5}$
日本-旭川(固定),81,^0?166\d{6}$
日本-富良野(固定),81,^0?167\d{6}$
日本-青森(固定),81,^0?17\d{7}$
日本-弘前(固定),81,^0?172\d{6}$
日本-五所川原/鲹泽町(固定),81,^0?173\d{6}$
日本-蟹田(固定),81,^0?174\d{6}$
日本-陆奥/野边地町(固定),81,^0?175\d{6}$
日本-十和田(固定),81,^0?176\d{6}$
日本-八户(固定),81,^0?178\d{6}$
日本-三户町(固定),81,^0?179\d{6}$
日本-秋田(固定),81,^0?18\d{7}$
日本-横手(固定),81,^0?182\d{6}$
日本-汤泽町(固定),81,^0?183\d{6}$
日本-本庄(固定),81,^0?184\d{6}$
日本-男鹿(固定),81,^0?185\d{6}$
日本-鹿角/大馆/鷹巣町(固定),81,^0?186\d{6}$
日本-大曲/角館町(固定),81,^0?187\d{6}$
日本-盛冈(固定),81,^0?19\d{7}$
日本-一关(固定),81,^0?191\d{6}$
日本-大船渡(固定),81,^0?192\d{6}$
日本-宫古/釜石(固定),81,^0?193\d{6}$
